start_code,end_code,start_name,end_name,road_code,direction,distance
224D053,224D056,鞍ヶ池ＰＡ,豊田勘八,224D,下り,3.39
224D056,224D061,豊田勘八,豊田藤岡,224D,下り,5.25
224D061,224D066,豊田藤岡,せと赤津,224D,下り,7.3
224D066,224D069,せと赤津,せと赤津ＰＡ,224D,下り,0.43
224D069,224D071,せと赤津ＰＡ,せと品野,224D,下り,3.19
224D071,224D076,せと品野,土岐南多治見,224D,下り,9.73
224D076,1101181,土岐南多治見,土岐ＪＣＴ,224D,下り,3.14
1101181,224D081,土岐ＪＣＴ,五斗蒔ＰＡ,224D,下り,1.39
224D081,224D086,五斗蒔ＰＡ,可児御嵩,224D,下り,8.67
224D086,224D089,可児御嵩,美濃加茂ＳＡ,224D,下り,8.2
224D089,224D091,美濃加茂ＳＡ,美濃加茂,224D,下り,0.29
224D091,224D096,美濃加茂,富加関,224D,下り,6.23
224D096,1830041,富加関,美濃関ＪＣＴ,224D,下り,6.69
1830041,224D101,美濃関ＪＣＴ,関広見,224D,下り,2.53
224D101,224D103,関広見,岐阜三輪ＰＡ,224D,下り,3.73
224D103,224D106,岐阜三輪ＰＡ,山県,224D,下り,4.84
224D106,224D103,山県,岐阜三輪ＰＡ,224D,上り,4.84
224D103,224D101,岐阜三輪ＰＡ,関広見,224D,上り,3.73
224D101,1830041,関広見,美濃関ＪＣＴ,224D,上り,2.53
1830041,224D096,美濃関ＪＣＴ,富加関,224D,上り,6.69
224D096,224D091,富加関,美濃加茂,224D,上り,6.23
224D091,224D089,美濃加茂,美濃加茂ＳＡ,224D,上り,0.29
224D089,224D086,美濃加茂ＳＡ,可児御嵩,224D,上り,8.2
224D086,224D081,可児御嵩,五斗蒔ＰＡ,224D,上り,8.67
224D081,1101181,五斗蒔ＰＡ,土岐ＪＣＴ,224D,上り,1.39
1101181,224D076,土岐ＪＣＴ,土岐南多治見,224D,上り,3.14
224D076,224D071,土岐南多治見,せと品野,224D,上り,9.73
224D071,224D069,せと品野,せと赤津ＰＡ,224D,上り,3.19
224D069,224D066,せと赤津ＰＡ,せと赤津,224D,上り,0.43
224D066,224D061,せと赤津,豊田藤岡,224D,上り,7.3
224D061,224D056,豊田藤岡,豊田勘八,224D,上り,5.25
224D056,224D053,豊田勘八,鞍ヶ池ＰＡ,224D,上り,3.39
224D053,224D051,鞍ヶ池ＰＡ,豊田松平,224D,上り,3.32
224D051,1900001,豊田松平,豊田東ＪＣＴ,224D,上り,2.81
224D121,224D126,大野神戸,大垣西,224D,下り,7.34
224D126,1011028,大垣西,養老ＪＣＴ,224D,下り,5.9
1011028,224D131,養老ＪＣＴ,養老,224D,下り,3.21
224D131,1011028,養老,養老ＪＣＴ,224D,上り,3.21
1011028,224D126,養老ＪＣＴ,大垣西,224D,上り,5.9
224D126,224D121,大垣西,大野神戸,224D,上り,7.34
1910100,224D156,新四日市ＪＣＴ,東員,224D,下り,1.46
224D156,224D151,東員,大安,224D,下り,6.21
224D151,224D156,大安,東員,224D,上り,6.21
224D156,1910100,東員,新四日市ＪＣＴ,224D,上り,1.46
1011108,225A001,瀬田東ＪＣＴ,瀬田東(京滋バイパス),225A,下り,0.65
225A001,225A006,瀬田東(京滋バイパス),石山,225A,下り,2.58
225A006,225A011,石山,南郷(京滋バイパス),225A,下り,4.01
225A011,225A016,南郷(京滋バイパス),笠取,225A,下り,2.24
225A016,225A021,笠取,宇治東,225A,下り,4.74
225A021,225A026,宇治東,宇治西,225A,下り,2.09
225A026,225A031,宇治西,巨椋,225A,下り,1.85
225A031,225A036,巨椋,久御山ＪＣＴ,225A,下り,1.68
225A036,225A041,久御山ＪＣＴ,久御山,225A,下り,0.64
225A041,1012001,久御山,久御山淀,225A,下り,2.19
1012001,225A041,久御山淀,久御山,225A,上り,2.19
225A041,225A036,久御山,久御山ＪＣＴ,225A,上り,0.64
225A036,225A031,久御山ＪＣＴ,巨椋,225A,上り,1.68
225A031,225A026,巨椋,宇治西,225A,上り,1.85
225A026,225A021,宇治西,宇治東,225A,上り,2.09
225A021,225A016,宇治東,笠取,225A,上り,4.74
225A016,225A011,笠取,南郷(京滋バイパス),225A,上り,2.24
225A011,225A006,南郷(京滋バイパス),石山,225A,上り,4.01
225A006,225A001,石山,瀬田東(京滋バイパス),225A,上り,2.58
225A001,1011108,瀬田東(京滋バイパス),瀬田東ＪＣＴ,225A,上り,0.65
226B006,226B001,宮津天橋立,舞鶴大江,226B,下り,9.29
226B001,1210041,舞鶴大江,綾部ＪＣＴ,226B,下り,12.0
1210041,226B001,綾部ＪＣＴ,舞鶴大江,226B,上り,12.0
226B001,226B006,舞鶴大江,宮津天橋立,226B,上り,9.29
226D002,226D001,巨椋池本線,巨椋池,226D,下り,0.89
226D001,225A036,巨椋池,久御山ＪＣＴ,226D,下り,1.37
225A036,226D006,久御山ＪＣＴ,久御山南,226D,下り,2.71
226D006,226D011,久御山南,八幡東,226D,下り,1.05
226D011,1910250,八幡東,八幡京田辺ＪＣＴ,226D,下り,2.76
1910250,226D012,八幡京田辺ＪＣＴ,京田辺本線,226D,下り,0.25
226D012,226D013,京田辺本線,京田辺松井,226D,下り,0.1
226D013,226D014,京田辺松井,京田辺ＰＡ,226D,下り,0.74
226D014,226D016,京田辺ＰＡ,枚方東,226D,下り,1.74
226D016,226D021,枚方東,枚方学研,226D,下り,1.72
226D021,226D026,枚方学研,交野北,226D,下り,1.75
226D026,226G001,交野北,交野南,226D,下り,3.67
226G001,226D026,交野南,交野北,226D,上り,3.67
226D026,226D021,交野北,枚方学研,226D,上り,1.75
226D021,226D016,枚方学研,枚方東,226D,上り,1.72
226D016,226D014,枚方東,京田辺ＰＡ,226D,上り,1.74
226D014,226D013,京田辺ＰＡ,京田辺松井,226D,上り,0.74
226D013,226D012,京田辺松井,京田辺本線,226D,上り,0.1
226D012,1910250,京田辺本線,八幡京田辺ＪＣＴ,226D,上り,0.25
1910250,226D011,八幡京田辺ＪＣＴ,八幡東,226D,上り,2.76
226D011,226D006,八幡東,久御山南,226D,上り,1.05
226D006,225A036,久御山南,久御山ＪＣＴ,226D,上り,2.71
225A036,226D001,久御山ＪＣＴ,巨椋池,226D,上り,1.37
226D001,226D002,巨椋池,巨椋池本線,226D,上り,0.89
1210041,226F106,綾部ＪＣＴ,綾部安国寺,226F,下り,2.09
226F106,226F101,綾部安国寺,京丹波わち,226F,下り,7.21
226F101,226F096,京丹波わち,京丹波みずほ,226F,下り,10.65
226F096,5022051,京丹波みずほ,丹波,226F,下り,7.07
5022051,226F096,丹波,京丹波みずほ,226F,上り,7.07
226F096,226F101,京丹波みずほ,京丹波わち,226F,上り,10.65
226F101,226F106,京丹波わち,綾部安国寺,226F,上り,7.21
226F106,1210041,綾部安国寺,綾部ＪＣＴ,226F,上り,2.09
226G001,226G006,交野南,寝屋川北,226G,下り,1.1
226G006,226G011,寝屋川北,寝屋川南,226G,下り,4.34
226G011,226G016,寝屋川南,第二京阪門真,226G,下り,3.79
226G016,226G021,第二京阪門真,門真ＪＣＴ,226G,下り,0.38
226G021,226G016,門真ＪＣＴ,第二京阪門真,226G,上り,0.38
226G016,226G011,第二京阪門真,寝屋川南,226G,上り,3.79
226G011,226G006,寝屋川南,寝屋川北,226G,上り,4.34
226G006,226G001,寝屋川北,交野南,226G,上り,1.1
9068026,7020021,鴨川東,鴨川西,226H,下り,0.52
7020021,7020016,鴨川西,上鳥羽,226H,下り,1.07
7020016,7020011,上鳥羽,城南宮北,226H,下り,1.31
7020011,7020006,城南宮北,城南宮南,226H,下り,0.65
7020006,7020001,城南宮南,伏見,226H,下り,2.47
7020001,226D002,伏見,巨椋池本線,226H,下り,0.9
226D002,7020001,巨椋池本線,伏見,226H,上り,0.9
7020001,7020006,伏見,城南宮南,226H,上り,2.47
7020006,7020011,城南宮南,城南宮北,226H,上り,0.65
7020011,7020016,城南宮北,上鳥羽,226H,上り,1.31
7020016,7020021,上鳥羽,鴨川西,226H,上り,1.07
7020021,9068026,鴨川西,鴨川東,226H,上り,0.52
228K001,228K003,姫路ＪＣＴ,大塩別所,228K,下り,0.16
228K003,228K006,大塩別所,花田,228K,下り,3.86
228K006,1020036,花田,山陽姫路東,228K,下り,1.84
1020036,228K011,山陽姫路東,豊富,228K,下り,2.32
228K011,228K016,豊富,砥堀,228K,下り,0.32
228K016,228K021,砥堀,船津,228K,下り,4.27
228K021,228K026,船津,福崎南,228K,下り,2.48
228K026,1201081,福崎南,福崎,228K,下り,1.51
1201081,228K031,福崎,福崎北,228K,下り,1.3
228K031,228K036,福崎北,市川南(播但連絡道),228K,下り,3.18
228K036,228K041,市川南(播但連絡道),市川北(播但連絡道),228K,下り,5.14
228K041,228K046,市川北(播但連絡道),神崎南,228K,下り,3.0
228K046,228K051,神崎南,神崎北,228K,下り,7.01
228K051,228K056,神崎北,生野,228K,下り,4.97
228K056,228K061,生野,生野北第一,228K,下り,2.08
228K061,228K066,生野北第一,生野北第二,228K,下り,0.53
228K066,228K071,生野北第二,朝来,228K,下り,4.88
228K071,228K076,朝来,和田山,228K,下り,10.83
228K076,228K071,和田山,朝来,228K,上り,10.83
228K071,228K066,朝来,生野北第二,228K,上り,4.88
228K066,228K061,生野北第二,生野北第一,228K,上り,0.53
228K061,228K051,生野北第一,神崎北,228K,上り,6.9
228K051,228K046,神崎北,神崎南,228K,上り,7.01
228K046,228K041,神崎南,市川北(播但連絡道),228K,上り,3.0
228K041,228K036,市川北(播但連絡道),市川南(播但連絡道),228K,上り,5.14
228K036,228K031,市川南(播但連絡道),福崎北,228K,上り,3.18
228K031,1201081,福崎北,福崎,228K,上り,1.3
1201081,228K026,福崎,福崎南,228K,上り,1.51
228K026,228K021,福崎南,船津,228K,上り,2.48
228K021,228K016,船津,砥堀,228K,上り,4.27
228K016,228K011,砥堀,豊富,228K,上り,0.32
228K011,1020036,豊富,山陽姫路東,228K,上り,2.32
1020036,228K006,山陽姫路東,花田,228K,上り,1.84
228K006,228K003,花田,大塩別所,228K,上り,3.86
228K003,228K001,大塩別所,姫路ＪＣＴ,228K,上り,0.16
1720086,230D001,有田,有田南,230D,下り,0.76
230D001,230D006,有田南,吉備湯浅ＰＡ,230D,下り,1.93
230D006,230D011,吉備湯浅ＰＡ,湯浅,230D,下り,0.95
230D011,230D016,湯浅,広川(湯浅御坊道路),230D,下り,2.2
230D016,230D021,広川(湯浅御坊道路),広川南,230D,下り,4.57
230D021,230D026,広川南,川辺,230D,下り,4.0
230D026,1720091,川辺,御坊,230D,下り,4.01
1720091,230D026,御坊,川辺,230D,上り,4.01
230D026,230D021,川辺,広川南,230D,上り,4.0
230D021,230D016,広川南,広川(湯浅御坊道路),230D,上り,4.57
230D016,230D011,広川(湯浅御坊道路),湯浅,230D,上り,2.2
230D011,230D006,湯浅,吉備湯浅ＰＡ,230D,上り,0.95
230D006,230D001,吉備湯浅ＰＡ,有田南,230D,上り,1.93
230D001,1720086,有田南,有田,230D,上り,0.76
232D011,232D006,江津,江津西,232D,下り,4.77
232D006,232D001,江津西,浜田東,232D,下り,5.62
232D001,1232031,浜田東,浜田ＪＣＴ,232D,下り,2.99
1232031,232D001,浜田ＪＣＴ,浜田東,232D,上り,2.99
232D001,232D006,浜田東,江津西,232D,上り,5.62
232D006,232D011,江津西,江津,232D,上り,4.77
2340,1020231,廿日市,廿日市ＪＣＴ,234E,下り,0.0
1020231,234000000,廿日市ＪＣＴ,大野(広島岩国道路),234E,下り,0.0
234000000,23400000000000,大野(広島岩国道路),大竹,234E,下り,0.0
23400000000000,1020236,大竹,大竹ＪＣＴ,234E,下り,0.0
1020236,23400000000000,大竹ＪＣＴ,大竹,234E,上り,0.0
23400000000000,234000000,大竹,大野(広島岩国道路),234E,上り,0.0
234000000,1020231,大野(広島岩国道路),廿日市ＪＣＴ,234E,上り,0.0
1020231,2340,廿日市ＪＣＴ,廿日市,234E,上り,0.0
238C011,238C006,今治湯ノ浦,東予丹原,238C,下り,9.14
238C006,238C001,東予丹原,いよ小松北,238C,下り,2.92
238C001,1062036,いよ小松北,いよ小松ＪＣＴ,238C,下り,1.29
1062036,238C001,いよ小松ＪＣＴ,いよ小松北,238C,上り,1.29
238C001,238C006,いよ小松北,東予丹原,238C,上り,2.92
238C006,238C011,東予丹原,今治湯ノ浦,238C,上り,9.14
1030176,243C001,八代ＪＣＴ,八代南,243C,下り,6.26
243C001,243C006,八代南,日奈久,243C,下り,4.74
243C006,243C001,日奈久,八代南,243C,上り,4.74
243C001,1030176,八代南,八代ＪＣＴ,243C,上り,6.26
244C030,244C034,宇佐,院内,244C,下り,4.16
244C034,244C038,院内,安心院,244C,下り,4.41
244C038,244C042,安心院,大分農業文化公園,244C,下り,5.85
244C042,244C046,大分農業文化公園,速見,244C,下り,5.79
244C046,244C042,速見,大分農業文化公園,244C,上り,5.79
244C042,244C038,大分農業文化公園,安心院,244C,上り,5.85
244C038,244C034,安心院,院内,244C,上り,4.41
244C034,244C030,院内,宇佐,244C,上り,4.16
244C046,244D001,速見,日出,244D,下り,7.96
244D001,244C046,日出,速見,244D,上り,7.96
1302251,246B001,隼人東,隼人西,246B,下り,3.65
246B001,1030231,隼人西,加治木ＪＣＴ,246B,下り,3.28
1030231,246B001,加治木ＪＣＴ,隼人西,246B,上り,3.28
246B001,1302251,隼人西,隼人東,246B,上り,3.65
1022006,5001001,早島,粒江ＰＡ,5001,下り,6.63
5001001,5001006,粒江ＰＡ,水島,5001,下り,1.45
5001006,5001011,水島,鴻ノ池ＳＡ,5001,下り,6.75
5001011,5001016,鴻ノ池ＳＡ,児島,5001,下り,2.97
5001016,5001021,児島,与島ＰＡ,5001,下り,7.15
5001021,5001026,与島ＰＡ,坂出北,5001,下り,7.82
5001026,1613001,坂出北,坂出,5001,下り,2.76
1613001,5001026,坂出,坂出北,5001,上り,2.76
5001026,5001021,坂出北,与島ＰＡ,5001,上り,7.82
5001021,5001016,与島ＰＡ,児島,5001,上り,7.15
5001016,5001011,児島,鴻ノ池ＳＡ,5001,上り,2.97
5001011,5001006,鴻ノ池ＳＡ,水島,5001,上り,6.75
5001006,5001001,水島,粒江ＰＡ,5001,上り,1.45
5001001,1022006,粒江ＰＡ,早島,5001,上り,6.63
1023006,5002001,神戸西,布施畑,5002,下り,4.13
5002001,7005006,布施畑,垂水ＪＣＴ,5002,下り,3.37
7005006,5002006,垂水ＪＣＴ,垂水,5002,下り,0.24
5002006,5002010,垂水,淡路ＳＡ,5002,下り,10.07
5002010,5002011,淡路ＳＡ,淡路,5002,下り,0.0
5002011,5002013,淡路,淡路北スマート,5002,下り,0.72
5002013,5002016,淡路北スマート,東浦,5002,下り,4.98
5002016,5002021,東浦,北淡,5002,下り,8.69
5002021,5002023,北淡,室津ＰＡ,5002,下り,2.09
5002023,5002026,室津ＰＡ,津名一宮,5002,下り,8.01
5002026,5002028,津名一宮,淡路島中央スマート,5002,下り,7.62
5002028,5002031,淡路島中央スマート,洲本,5002,下り,3.92
5002031,5002033,洲本,緑ＰＡ,5002,下り,3.03
5002033,5002036,緑ＰＡ,西淡三原,5002,下り,6.62
5002036,5002040,西淡三原,淡路島南ＰＡ,5002,下り,8.45
5002040,5002041,淡路島南ＰＡ,淡路島南,5002,下り,0.0
5002041,5002046,淡路島南,鳴門北,5002,下り,6.62
5002046,1611001,鳴門北,鳴門,5002,下り,6.89
1611001,5002046,鳴門,鳴門北,5002,上り,6.89
5002046,5002041,鳴門北,淡路島南,5002,上り,6.62
5002041,5002040,淡路島南,淡路島南ＰＡ,5002,上り,0.0
5002040,5002036,淡路島南ＰＡ,西淡三原,5002,上り,8.45
5002036,5002033,西淡三原,緑ＰＡ,5002,上り,6.62
5002033,5002031,緑ＰＡ,洲本,5002,上り,3.03
5002031,5002028,洲本,淡路島中央スマート,5002,上り,3.92
5002028,5002026,淡路島中央スマート,津名一宮,5002,上り,7.62
5002026,5002023,津名一宮,室津ＰＡ,5002,上り,8.01
5002023,5002021,室津ＰＡ,北淡,5002,上り,2.09
5002021,5002016,北淡,東浦,5002,上り,8.69
5002016,5002013,東浦,淡路北スマート,5002,上り,4.98
5002013,5002011,淡路北スマート,淡路,5002,上り,0.72
5002011,5002010,淡路,淡路ＳＡ,5002,上り,0.0
5002010,5002006,淡路ＳＡ,垂水,5002,上り,10.07
5002006,7005006,垂水,垂水ＪＣＴ,5002,上り,0.24
7005006,5002001,垂水ＪＣＴ,布施畑,5002,上り,3.37
5002001,1023006,布施畑,神戸西,5002,上り,4.13
5003061,5003056,西瀬戸尾道,尾道大橋,5003,下り,2.08
5003056,5003051,尾道大橋,向島(西瀬戸道),5003,下り,4.44
5003051,5003047,向島(西瀬戸道),大浜ＰＡ,5003,下り,3.64
5003047,5003046,大浜ＰＡ,因島北,5003,下り,2.1
5003046,5003041,因島北,因島南,5003,下り,2.96
5003041,5003036,因島南,生口島北,5003,下り,1.15
5003036,5003031,生口島北,生口島南,5003,下り,6.4
5003031,5003030,生口島南,瀬戸田ＰＡ,5003,下り,1.35
5003030,5003026,瀬戸田ＰＡ,大三島,5003,下り,2.71
5003026,5003025,大三島,上浦ＰＡ,5003,下り,2.46
5003025,5003021,上浦ＰＡ,伯方島,5003,下り,3.83
5003021,5003016,伯方島,大島北,5003,下り,4.26
5003016,5003011,大島北,大島南,5003,下り,5.12
5003011,5003005,大島南,来島海峡ＳＡ,5003,下り,6.45
5003005,5003006,来島海峡ＳＡ,今治北,5003,下り,0.0
5003006,5003001,今治北,今治,5003,下り,4.67
5003001,5003006,今治,今治北,5003,上り,4.67
5003006,5003005,今治北,来島海峡ＳＡ,5003,上り,0.0
5003005,5003011,来島海峡ＳＡ,大島南,5003,上り,6.45
5003011,5003016,大島南,大島北,5003,上り,5.12
5003016,5003021,大島北,伯方島,5003,上り,4.26
5003021,5003026,伯方島,大三島,5003,上り,5.66
5003026,5003030,大三島,瀬戸田ＰＡ,5003,上り,2.71
5003030,5003031,瀬戸田ＰＡ,生口島南,5003,上り,1.35
5003031,5003036,生口島南,生口島北,5003,上り,6.4
5003036,5003041,生口島北,因島南,5003,上り,1.15
5003041,5003046,因島南,因島北,5003,上り,2.96
5003046,5003047,因島北,大浜ＰＡ,5003,上り,2.1
5003047,5003051,大浜ＰＡ,向島(西瀬戸道),5003,上り,3.64
5003051,5003056,向島(西瀬戸道),尾道大橋,5003,上り,4.44
5003056,5003061,尾道大橋,西瀬戸尾道,5003,上り,2.08
5004001,5004006,玉川,京浜川崎,5004,下り,2.1
5004006,5004011,京浜川崎,都筑,5004,下り,5.66
5004011,5004021,都筑,港北,5004,下り,2.83
5004021,6028040,港北,横浜港北ＪＣＴ,5004,下り,0.16
6028040,5004026,横浜港北ＪＣＴ,羽沢,5004,下り,3.84
5004026,5004031,羽沢,保土ヶ谷ＰＡ,5004,下り,0.58
5004031,6022011,保土ヶ谷ＰＡ,保土ヶ谷,5004,下り,0.99
6022011,5004026,保土ヶ谷,羽沢,5004,上り,1.51
5004026,6028040,羽沢,横浜港北ＪＣＴ,5004,上り,3.84
6028040,5004021,横浜港北ＪＣＴ,港北,5004,上り,0.16
5004021,5004016,港北,都筑ＰＡ,5004,上り,2.8
5004016,5004011,都筑ＰＡ,都筑,5004,上り,0.08
5004011,5004006,都筑,京浜川崎,5004,上り,5.66
5004006,5004001,京浜川崎,玉川,5004,上り,2.1
6022011,5005006,保土ヶ谷,峰岡,5005,下り,1.27
5005006,5005011,峰岡,星川,5005,下り,0.66
5005011,5005016,星川,藤塚,5005,下り,1.6
5005016,5005021,藤塚,新保土ヶ谷,5005,下り,0.4
5005021,5005026,新保土ヶ谷,今井,5005,下り,1.18
5005026,5005031,今井,川上,5005,下り,1.63
5005031,5005036,川上,戸塚ＰＡ,5005,下り,1.31
5005036,5005041,戸塚ＰＡ,上矢部,5005,下り,0.57
5005041,5005046,上矢部,戸塚(終点),5005,下り,0.62
5005046,5005041,戸塚(終点),上矢部,5005,上り,0.62
5005041,5005036,上矢部,戸塚ＰＡ,5005,上り,0.57
5005036,5005031,戸塚ＰＡ,川上,5005,上り,1.31
5005031,5005026,川上,今井,5005,上り,1.63
5005026,5005021,今井,新保土ヶ谷,5005,上り,1.18
5005021,5005016,新保土ヶ谷,藤塚,5005,上り,0.4
5005016,5005011,藤塚,星川,5005,上り,1.6
5005011,5005006,星川,峰岡,5005,上り,0.66
5005006,5005001,峰岡,常盤台,5005,上り,0.53
5005001,6022011,常盤台,保土ヶ谷,5005,上り,0.78
6023036,5005021,狩場,新保土ヶ谷,5006,下り,1.47
5005021,6023036,新保土ヶ谷,狩場,5006,上り,1.47
6023036,5007001,狩場,別所(横浜横須賀道路),5007,下り,3.05
5007001,5007006,別所(横浜横須賀道路),日野,5007,下り,3.49
5007006,5007011,日野,港南台,5007,下り,1.86
5007011,5007016,港南台,釜利谷ＪＣＴ,5007,下り,2.02
5007016,5007021,釜利谷ＪＣＴ,朝比奈,5007,下り,2.06
5007021,5007026,朝比奈,逗子,5007,下り,4.77
5007026,5007031,逗子,横須賀,5007,下り,2.77
5007031,5007036,横須賀,横須賀ＰＡ,5007,下り,2.52
5007036,5007041,横須賀ＰＡ,衣笠,5007,下り,2.21
5007041,5007046,衣笠,佐原,5007,下り,1.79
5007046,5007051,佐原,浦賀,5007,下り,3.31
5007051,5007056,浦賀,馬堀海岸,5007,下り,0.93
5007056,5007051,馬堀海岸,浦賀,5007,上り,0.93
5007051,5007046,浦賀,佐原,5007,上り,3.31
5007046,5007041,佐原,衣笠,5007,上り,1.79
